Engine_RPM,Coolant_Temp_C,Hydraulic_Pressure_bar,Wheel_Slip_pct,Transmission_Temp_C,Battery_Voltage_V,Failure_Code
1899.3428306022465,87.85306498609765,195.76240317977297,13.451387585629542,71.60752634756389,13.902147109921456,0
1772.3471397657631,89.84092330266431,195.46585891616147,10.243688928264907,73.47250268473174,13.59641011077297,0
1929.5377076201385,83.34345808408338,182.04356827369986,11.506834946842186,72.01309469477428,13.648307215413828,0
2104.605971281605,81.93881632746125,196.6990980829856,10.199652630199536,75.5520902347306,13.60411685235697,0
1753.1693250553328,79.57424736721102,207.32829081821745,8.66533323756704,80.98589265730956,13.77229979561201,0
1753.172608610164,80.87294735010522,187.25767880923206,5.516168130982174,71.14478921429398,14.034038466814113,0
2115.8425631014784,99.74547212654363,210.4848265105059,10.410911374072606,80.00410248884207,13.798991825955294,0
1953.4869458305818,91.22339790368393,204.87774821084338,8.448786790795218,71.09163963826556,13.711356261514462,0
1706.1051228130095,78.24462816895989,192.65766678028962,8.399329187669393,70.76186393751559,13.494877013990951,0
1908.5120087171929,78.38771021628214,198.58470362662152,9.002025488041776,79.09297309171606,13.910424916945969,0
1707.3164614375075,87.40933030859246,215.98321807641034,13.489722813246987,79.60968189003809,13.643919078814275,0
1706.8540492859486,87.73632398688983,207.33547813505865,14.809675084507946,79.25704968381328,13.82350352383162,0
1848.3924543132068,87.74441917658682,200.08783654898147,10.434415875056802,68.4210129589093,13.729156276816672,0
1417.3439510684404,83.72522103223152,197.62316683039015,9.070465552176545,72.67024510963975,13.967635443919889,0
1455.0164334973933,84.3727286999855,200.76609070451659,7.645547165097579,79.1149429600166,13.76855272159429,0
1687.5424941518054,86.63939762079679,194.88236442057698,10.937080323092138,75.20770920281947,13.78821472909539,0
1597.4337759331152,85.42946503146665,178.95250494280987,13.565811200130288,69.63153576901269,13.897149429491092,0
1862.8494665190547,73.90349813626233,220.4217791053473,9.505319225949686,77.29158969562721,14.221388036452637,0
1618.395184895758,83.85100184712402,201.55324999199402,5.2420079184935515,71.42596370504265,13.977689386071711,0
1517.5392597329417,80.74296782869843,203.98147265122537,11.340099343631048,83.97262424196106,13.782278778730278,0
2093.1297537843107,85.87605709454256,199.4209225012309,11.970799422900098,82.7242073120913,13.800639598123059,0
1754.844739902693,99.92629501301705,192.6488319927541,6.828308719228305,78.02048713177784,13.695028107935114,0
1813.5056409375848,86.83740832737152,198.1407551905123,10.352968367325905,81.80503352384886,13.610000859296061,0
1515.0503627573087,83.432351569138,184.0060523780569,10.902452032272198,75.3239567506169,13.689449842586736,0
1691.1234550949634,89.60900750988625,222.77086498053305,9.853785395982124,78.82718747187508,13.645570207257613,0
1822.1845179419731,87.41343943604606,187.65488001577603,8.418458161829292,82.38860147651037,13.930673676759177,0
1569.8012845155395,87.10047245225921,189.6803371615282,12.031874447127112,76.22749340897157,13.585761028426203,0
1875.1396036691344,88.03425296607836,195.597407956136,9.193240508062635,73.72406414242859,14.066642112276009,0
1679.872262016239,95.28271782414771,212.88075724852376,7.029627674600135,66.47689020911442,13.950409276723766,0
1741.6612500413446,79.34555782337043,200.14508999262654,5.901051028660638,74.58433237139253,13.804100345873534,0
1679.6586775541207,87.36816038405728,187.63864203969538,12.52169903999862,79.11711592281156,13.800063722293014,0
2170.4556369017873,80.3680943500923,212.5433836075734,11.233327952942236,79.72816713783814,13.68854373807709,0
1797.3005550524133,87.77756323171124,207.31000626785482,10.175947094258339,77.52182532859204,13.854016882269553,0
1588.4578142088199,80.40656744256952,205.38434957216452,9.119450726298393,72.2935045251888,14.017618492641718,0
1964.5089824206377,82.91316593197458,207.1573424117084,8.942003171593747,65.11589215526205,13.659368707548838,0
1555.8312700057954,83.52455042881047,223.9436190058245,7.848526703116777,72.52392450997633,13.493321582216254,0
1841.7727190009512,89.87908359672355,221.85094895036113,9.13708871088023,73.47827564473025,13.94064365097135,0
1408.065975224045,89.59227221971207,193.13284656996706,5.759825569759651,73.43535516404992,13.86487319484876,0
1534.3627902203139,78.77141311776808,216.23884992811153,8.527872693062971,78.09278178488962,13.575960239711765,0
1839.3722471738247,85.27467055499925,203.831681897589,9.378124967297813,84.9283820550742,13.653321725817177,0
1947.6933159990822,81.45210072625413,204.9909581613775,11.219760094380838,75.61764600920546,13.628179145189973,0
1834.2736562379941,78.70747544662333,183.07729168356673,9.920147073253272,73.9163410542177,13.65509354619315,0
1776.870343522352,83.91491474787814,198.29614234611805,11.589846227751117,73.70389093497954,13.735263449191763,0
1739.7792608821424,83.4575860577209,191.87176409663437,12.698270210226859,75.62192383453858,13.74669053914385,0
1504.2956019265146,97.13358243172762,208.28058814893308,12.116340187648204,70.858531198258,13.669841268986309,0
1656.0311583210582,87.16479912680349,210.71080500402806,10.941019694757113,75.60099279373027,13.648367236100015,0
1707.8722458080424,78.11191249622881,179.2551364898369,10.023725358361569,77.254061681659,13.754243131216125,0
2011.424445243783,82.17612997914529,199.77965135995728,8.038423983172882,76.04843031787244,13.833538306971914,0
1868.7236579136923,90.106916477147,211.21861504794254,11.479888102758633,77.2877096700239,13.736740692727032,0
1447.3919689274533,95.44221386434963,198.13321037686555,13.359494764443058,77.16873804674267,14.03173340466826,0
1864.816793878959,77.0700834388102,207.29063645002364,10.684212079300837,66.14051658876778,13.901617542884159,0
1722.9835439167366,75.60037807430477,203.51165467627084,13.834518296852245,78.18435079197701,13.481830828628262,0
1664.6155999388084,94.35482587685891,203.41660231952628,6.9488565838778324,71.64492577168774,13.90474555308277,0
1922.3352577681735,86.94807088685452,197.28685021931702,7.691673230440918,69.52080418498021,13.921108796517117,0
2006.19990449919,80.65853634061817,187.83419195864292,11.710403015496524,69.47774086072502,13.713053006375162,0
1986.2560238232397,87.67314543061218,188.78469852574972,10.528580420306502,77.16770805236264,13.50096048253937,0
1632.1564953554723,71.82126130491561,207.09352514455318,12.627564353143615,73.88712536387574,13.801613351882228,0
1738.157524829757,85.0168775329858,200.19458255518884,9.96905671854652,66.59015608007294,13.798458269703552,0
1866.2526862807129,86.63910586421542,198.61487755392776,8.264049154943336,77.39018907596142,13.575670752693362,0
1995.1090254244718,89.62135069768915,195.76109957677647,9.572813515589916,67.80195934600586,13.509756156748013,0
1704.165152430942,79.93052023853731,196.9481115451925,6.934632058152532,75.69910679259105,13.782489290709313,0
1762.8682046672366,85.4284358070168,210.4691179448814,7.742818653805931,76.19249462836527,13.753384561589836,0
1578.7330051987944,80.37287686970207,196.64755918131974,11.94488799583602,79.42788540847522,13.716546926935521,0
1560.7586751838658,86.27691877837158,186.5893528669843,11.745574828939219,83.90842393233426,13.783317853050688,0
1962.5051644788396,80.52326838818487,207.43651775540172,10.726008569612153,68.1766183704973,13.579444725235938,0
2071.2480057141647,82.9594958041989,197.95123336135282,6.557844958079061,74.73763071968476,13.713035877426778,0
1785.5979756839333,80.02092302604885,200.31395865532775,9.283192848974222,73.61832352477892,13.90666500612287,0
2000.706579578405,88.25568120911828,216.07578306399512,7.550000222679898,77.16874842980481,13.730005983929743,0
